PDB,Epoch,Step,Pout,Model
10.0,6,0,[0.6835431  0.46723133 0.31937268 0.21830495 0.14922081],HARQ
25.118862,6,0,[0.45601708 0.20787135 0.09479212 0.04322752 0.01971261],HARQ
25.118862,6,0,[0.45601708 0.20748436 0.09456757 0.04313247 0.01967264],HARQ
10.0,6,0,[0.68354297 0.47800934 0.3209504  0.21490377 0.14524958],HARQ
25.118862,6,0,[0.45601708 0.21243554 0.09473559 0.04212662 0.01893418],HARQ
15.848933,6,0,[0.55410486 0.34043917 0.18800426 0.09903166 0.05163448],HARQ
39.81072,6,0,[0.37886003 0.14541033 0.05385754 0.01997289 0.00748966],HARQ
39.81072,6,0,[0.37886003 0.14352688 0.0543766  0.02060114 0.00780496],HARQ
39.81072,6,0,[0.37885997 0.14350504 0.05436824 0.02059808 0.0078038 ],HARQ
15.848933,6,0,[5.5410486e-01 5.1384163e+00 3.3444611e+01 1.5850414e+02 5.7796039e+02],HARQ
158.48933,6,0,[0.18202242 0.03295272 0.00598624 0.00108983 0.00019846],HARQ
25.118862,6,0,[0.45601714 0.2079092  0.09481011 0.04323532 0.01971609],HARQ
63.095726,6,0,[0.31044543 0.09813309 0.02963211 0.00892513 0.00272117],HARQ
25.118862,6,0,[0.45601708 0.20795165 0.09482953 0.04324389 0.01971995],HARQ
10.0,6,0,[0.68354297 0.46713674 0.319308   0.21826236 0.1491921 ],HARQ
100.0,6,0,[0.24389967 0.05948706 0.01450888 0.00353871 0.00086309],HARQ
251.1887,6,0,[1.2949625e-01 1.6676748e-02 2.1556488e-03 2.7920163e-04 3.6170208e-05],HARQ
251.1887,6,0,[1.2949626e-01 1.6769288e-02 2.1715609e-03 2.8120910e-04 3.6415524e-05],HARQ
39.81072,6,0,[0.37885997 0.14284807 0.05374672 0.02033192 0.00771122],HARQ
25.118862,6,0,[0.45601714 0.20722653 0.09434699 0.0430333  0.0196331 ],HARQ
63.095726,6,0,[0.31044537 0.09629622 0.02989326 0.00928061 0.00288118],HARQ
10.0,6,0,[6.8354297e-01 1.1786479e+01 1.4285159e+02 1.2590171e+03 8.5168789e+03],HARQ
15.848933,6,0,[0.55410486 0.31666026 0.1718084  0.09249856 0.05027521],HARQ
158.48933,6,0,[0.18202242 0.03305236 0.0060141  0.00109484 0.00019931],HARQ
15.848933,6,0,[0.55410486 0.3063437  0.16964933 0.0940221  0.05210849],HARQ
63.095726,6,0,[0.31044543 0.12197635 0.04018455 0.01186422 0.00330539],HARQ
10.0,6,0,[0.68354297 0.47735253 0.32055777 0.21482334 0.14531875],HARQ
39.81072,6,0,[0.37885997 0.14351128 0.05437067 0.02059897 0.00780414],HARQ
25.118862,6,0,[0.45601714 0.20880426 0.09367153 0.04224884 0.01921549],HARQ
10.0,6,0,[0.68354297 0.46722293 0.3193671  0.21830119 0.14921834],HARQ
251.1887,6,0,[1.2949625e-01 1.6627319e-02 2.1020356e-03 2.6839232e-04 3.4637600e-05],HARQ
158.48933,6,0,[0.18202242 0.03292834 0.00597771 0.00108819 0.00019819],HARQ
15.848933,6,0,[0.55410486 0.3428212  0.18987207 0.09995967 0.05196609],HARQ
158.48933,6,0,[0.18202242 0.05978109 0.01501269 0.00306851 0.00054169],HARQ
158.48933,6,0,[0.18202242 0.0330351  0.0060099  0.00109411 0.00019918],HARQ
63.095726,6,0,[0.31044543 0.09592788 0.02971438 0.00922618 0.00286583],HARQ
63.095726,6,0,[0.3104455  0.10096533 0.03046878 0.0090118  0.00268409],HARQ
25.118862,6,0,[0.45601714 0.20795159 0.09482948 0.04324386 0.01971994],HARQ
63.095726,6,0,[0.3104455  0.09637567 0.02991939 0.00928834 0.00288352],HARQ
63.095726,6,0,[0.31044543 0.09637564 0.02991938 0.00928834 0.00288352],HARQ
10.0,6,0,[0.68354297 0.46723118 0.31937274 0.21830499 0.14922084],HARQ
251.1887,6,0,[0.12949625 0.06209921 0.02121691 0.00544162 0.00111252],HARQ
39.81072,6,0,[0.37886003 0.14342217 0.05433444 0.02058602 0.00779939],HARQ
25.118862,6,0,[0.45601714 0.3116607  0.17146848 0.08079266 0.03444   ],HARQ
10.0,6,0,[0.68354297 0.46702415 0.31922716 0.21821061 0.14915785],HARQ
39.81072,6,0,[0.37885997 0.5965306  0.67639583 0.57860136 0.39544874],HARQ
25.118862,7,0,[0.44122857 0.20689566 0.08956623 0.03780362 0.01600822],HARQ
39.81072,7,0,[0.372987   0.13870922 0.05168816 0.01928347 0.00719461],HARQ
15.848933,7,0,[0.53002095 0.281841   0.14729428 0.07740283 0.0409689 ],HARQ
25.118862,7,0,[0.44122857 0.20125194 0.08681285 0.03709674 0.01600424],HARQ
25.118862,7,0,[0.44122857 0.19405678 0.0855091  0.03773797 0.01665786],HARQ
63.095726,7,0,[0.31279597 0.09900145 0.03022182 0.00923983 0.00285811],HARQ
39.81072,7,0,[0.372987   0.13847797 0.05140847 0.01916501 0.00715536],HARQ
158.48933,7,0,[0.19255394 0.03706168 0.0071363  0.00137414 0.0002646 ],HARQ
158.48933,7,0,[0.19255394 0.03685402 0.00707722 0.00136288 0.00026258],HARQ
158.48933,7,0,[0.19255394 0.03681268 0.00705855 0.00135886 0.00026187],HARQ
158.48933,7,0,[0.19255394 0.03702907 0.00712933 0.00137286 0.00026436],HARQ
15.848933,7,0,[0.53002095 0.28087452 0.1472172  0.07762663 0.04115213],HARQ
251.1887,7,0,[1.3910291e-01 1.9349623e-02 2.6915900e-03 3.7440791e-04 5.2081225e-05],HARQ
63.095726,7,0,[0.31279603 0.09783897 0.03060365 0.00957271 0.0029943 ],HARQ
63.095726,7,0,[0.31279597 0.09776948 0.03058075 0.00956588 0.00299222],HARQ
100.0,7,0,[0.2522045  0.06360713 0.01604201 0.00404587 0.00102039],HARQ
39.81072,7,0,[0.37298706 0.1392925  0.051164   0.01891202 0.00704403],HARQ
158.48933,7,0,[0.19255394 0.03698091 0.00711773 0.00137075 0.00026397],HARQ
15.848933,7,0,[0.53002095 0.28092235 0.14889479 0.07891738 0.04182787],HARQ
39.81072,7,0,[0.37298706 0.14290796 0.05203007 0.01882487 0.00688395],HARQ
158.48933,7,0,[0.19255397 0.03707703 0.00713933 0.00137471 0.00026471],HARQ
15.848933,7,0,[0.5300211  0.2799776  0.1474754  0.07806118 0.04141759],HARQ
39.81072,7,0,[0.37298706 0.13909563 0.05188084 0.01935097 0.00721767],HARQ
63.095726,7,0,[0.31279597 0.09784139 0.03060441 0.00957293 0.00299438],HARQ
63.095726,7,0,[0.31279597 0.15093052 0.05791043 0.01882011 0.00548116],HARQ
251.1887,7,0,[1.3910289e-01 1.9349081e-02 2.6915141e-03 3.7439770e-04 5.2079813e-05],HARQ
10.0,7,0,[0.6490038  0.42120576 0.27336422 0.17741455 0.11514281],HARQ
251.1887,7,0,[1.3910289e-01 2.0868862e-02 2.8032400e-03 3.5998705e-04 4.5976274e-05],HARQ
25.118862,7,0,[0.44122857 0.19435844 0.08573375 0.03783325 0.0166948 ],HARQ
251.1887,7,0,[1.3910289e-01 1.9349616e-02 2.6915884e-03 3.7440777e-04 5.2081185e-05],HARQ
158.48933,7,0,[0.19255394 0.06784997 0.01826372 0.00399522 0.00075357],HARQ
100.0,7,0,[0.25220454 0.06344543 0.01568845 0.00390966 0.00098341],HARQ
39.81072,7,0,[0.372987   0.13896364 0.05182631 0.01933198 0.00721089],HARQ
100.0,7,0,[0.25220445 0.06554797 0.01600444 0.00386418 0.00094332],HARQ
10.0,7,0,[0.6490038  0.42119917 0.27335998 0.17741178 0.11514098],HARQ
25.118862,7,0,[0.44122857 0.3460879  0.21156828 0.10685542 0.04718159],HARQ
39.81072,7,0,[0.372987   0.13889971 0.05179638 0.01932167 0.00720734],HARQ
15.848933,7,0,[0.53002095 0.8992826  1.1220051  1.0792675  0.84696054],HARQ
158.48933,7,0,[0.19255397 0.03707527 0.00713899 0.00137464 0.00026469],HARQ
25.118862,7,0,[0.44122863 0.54606366 0.5002694  0.3567351  0.20965654],HARQ
63.095726,7,0,[0.31279597 0.09757125 0.03049924 0.00954196 0.00298532],HARQ
10.0,7,0,[0.6490039  0.41988048 0.27186468 0.17645976 0.11459841],HARQ
25.118862,7,0,[0.44122857 0.66579086 0.7336246  0.61906904 0.42354897],HARQ
158.48933,7,0,[0.19255394 0.03691225 0.00694459 0.00131767 0.0002527 ],HARQ
251.1887,7,0,[1.3910289e-01 1.9349540e-02 2.6915760e-03 3.7440634e-04 5.2081024e-05],HARQ
25.118862,7,0,[0.44122857 0.19467893 0.08589796 0.03790065 0.01672286],HARQ
251.1887,7,0,[0.13910289 0.4628458  1.0534458  1.7124773  2.1083727 ],HARQ
158.48933,7,0,[0.19255394 0.03704461 0.00713274 0.00137349 0.00026447],HARQ
63.095726,7,0,[0.31279597 0.09754591 0.03048658 0.00953814 0.00298425],HARQ
39.81072,7,0,[0.372987   0.13858037 0.0515857  0.01924445 0.00718191],HARQ
158.48933,8,0,[0.19218561 0.12313704 0.05685221 0.01992563 0.00562565],HARQ
10.0,8,0,[0.60230345 0.41824913 0.25609547 0.14697494 0.08242691],HARQ
10.0,8,0,[0.60230345 0.36276326 0.2184937  0.13159958 0.0792629 ],HARQ
100.0,8,0,[0.24728794 0.07711049 0.02013688 0.00471096 0.00104004],HARQ
63.095726,8,0,[0.30096716 0.09021991 0.02710588 0.00815973 0.002457  ],HARQ
25.118862,8,0,[0.41367528 0.22393721 0.10120598 0.04072133 0.015358  ],HARQ
251.1887,8,0,[0.14062534 0.04115233 0.00900572 0.00156536 0.00022951],HARQ
15.848933,8,0,[0.4937434  0.24378256 0.12036604 0.05942992 0.02934313],HARQ
251.1887,8,0,[1.4062531e-01 1.9773379e-02 2.7806375e-03 3.9102888e-04 5.4988635e-05],HARQ
25.118862,8,0,[0.41367528 0.17089553 0.07068363 0.02924305 0.01209794],HARQ
63.095726,8,0,[0.3009671  0.0905812  0.02726198 0.00820497 0.00246943],HARQ
15.848933,8,0,[0.4937433  0.24287246 0.11924002 0.0588144  0.02906963],HARQ
25.118862,8,0,[0.41367534 0.18578483 0.07583098 0.02982045 0.0116884 ],HARQ
100.0,8,0,[0.24728794 0.22998856 0.15373647 0.07761633 0.03138254],HARQ
15.848933,8,0,[0.4937433  0.24294002 0.11972922 0.05912723 0.0292092 ],HARQ
10.0,8,0,[0.60230345 0.3627696  0.21849748 0.13160187 0.0792643 ],HARQ
25.118862,8,0,[0.41367528 0.17404181 0.07048032 0.02853201 0.01167415],HARQ
251.1887,8,0,[1.4062534e-01 2.6693046e-02 4.1116490e-03 5.5067649e-04 6.7837289e-05],HARQ
15.848933,8,0,[0.4937433  0.24983951 0.12075312 0.05811184 0.02825357],HARQ
100.0,8,0,[0.24728794 0.06081003 0.01483633 0.00364823 0.0009024 ],HARQ
251.1887,8,0,[1.4062534e-01 1.9641215e-02 2.7536277e-03 3.8725015e-04 5.4491233e-05],HARQ
158.48933,8,0,[0.19218561 0.03662341 0.0069693  0.00133585 0.00025699],HARQ
15.848933,8,0,[0.4937433  0.24448991 0.11900159 0.05825023 0.0287212 ],HARQ
15.848933,8,0,[0.4937434  0.24373536 0.12034269 0.05941876 0.02933767],HARQ
100.0,8,0,[0.24728794 0.06075312 0.01493912 0.00369155 0.0009138 ],HARQ
158.48933,8,0,[0.19218561 0.03693447 0.00709828 0.00136419 0.00026218],HARQ
25.118862,8,0,[0.41367534 0.17112698 0.07079103 0.02928451 0.01211428],HARQ
39.81072,8,0,[0.35339674 0.13404596 0.04651294 0.01563746 0.00525885],HARQ
25.118862,8,0,[0.41367528 0.29670143 0.16644898 0.07748462 0.03167056],HARQ
158.48933,8,0,[0.19218561 0.03669499 0.00692279 0.00131777 0.00025294],HARQ
63.095726,8,0,[0.3009671  0.11061214 0.03461985 0.00985817 0.0026829 ],HARQ
251.1887,8,0,[1.4062536e-01 1.9614624e-02 2.7450363e-03 3.8588824e-04 5.4312193e-05],HARQ
100.0,8,0,[0.24728794 0.06113183 0.01511708 0.00373831 0.00092444],HARQ
25.118862,8,0,[0.41367528 0.17609765 0.07120588 0.02859585 0.01160166],HARQ
15.848933,8,0,[  0.4937433   3.4896355  17.31548    62.64922   174.71182  ],HARQ
100.0,8,0,[0.24728794 0.06731541 0.01635589 0.00378068 0.0008651 ],HARQ
10.0,8,0,[0.60230345 0.40902776 0.24776408 0.14212693 0.08027399],HARQ
158.48933,8,0,[0.19218564 0.03693239 0.00709788 0.00136411 0.00026216],HARQ
251.1887,8,0,[0.14062534 0.39042222 0.74278027 1.0113742  1.0451254 ],HARQ
25.118862,8,0,[0.41367528 0.17112724 0.07079113 0.02928455 0.01211429],HARQ
100.0,8,0,[0.24728799 0.09976416 0.03151926 0.0083058  0.00193396],HARQ
251.1887,8,0,[1.4062534e-01 1.9572711e-02 2.7137781e-03 3.7967702e-04 5.3419335e-05],HARQ
25.118862,8,0,[0.41367534 0.17161791 0.06991781 0.02864984 0.01183112],HARQ
100.0,8,0,[0.24728799 0.062442   0.01497711 0.00357469 0.00086384],HARQ
15.848933,8,0,[0.4937433  0.2474451  0.11979172 0.05803846 0.02840577],HARQ
10.0,8,0,[0.60230345 0.3627663  0.21849544 0.13160065 0.07926355],HARQ
10.0,8,0,[0.60230345 0.36169276 0.2166451  0.13034871 0.07859033],HARQ
63.095726,8,0,[0.3009671  0.11909754 0.03909003 0.011366   0.00308644],HARQ
100.0,8,0,[0.24728794 0.06092258 0.01504811 0.00372204 0.00092071],HARQ
25.118862,8,0,[0.41367534 0.21110646 0.09182519 0.03631154 0.01370471],HARQ
63.095726,9,0,[0.29750133 0.08850618 0.02633071 0.00783343 0.00233046],HARQ
25.118862,9,0,[0.394624   0.1557281  0.06145404 0.02425123 0.00957012],HARQ
39.81072,9,0,[0.3420114  0.11646924 0.03963216 0.0135456  0.0046376 ],HARQ
158.48933,9,0,[0.1994992  0.0397047  0.00791796 0.00157985 0.00031521],HARQ
100.0,9,0,[0.25076124 0.06286614 0.01576436 0.00395312 0.00099129],HARQ
15.848933,9,0,[0.46642265 0.2175021  0.10144783 0.04731792 0.02207021],HARQ
158.48933,9,0,[0.1994992  0.03979995 0.00794007 0.00158404 0.00031601],HARQ
63.095726,9,0,[0.29750133 0.11156315 0.03523877 0.01001423 0.00269386],HARQ
158.48933,9,0,[0.1994992  0.03979817 0.00793971 0.00158397 0.000316  ],HARQ
158.48933,9,0,[0.19949923 0.03979525 0.00793912 0.00158385 0.00031598],HARQ
39.81072,9,0,[0.3420114  0.18140641 0.07674509 0.02755525 0.00887855],HARQ
251.1887,9,0,[1.4786246e-01 2.1863321e-02 3.2327643e-03 4.7800445e-04 7.0678914e-05],HARQ
158.48933,9,0,[0.1994992  0.03952105 0.00784674 0.00156481 0.00031246],HARQ
158.48933,9,0,[0.19949923 0.03952632 0.00785004 0.0015656  0.00031261],HARQ
100.0,9,0,[0.2507612  0.0629573  0.01546477 0.00382348 0.00095483],HARQ
251.1887,9,0,[1.4786246e-01 2.1861454e-02 3.2324875e-03 4.7796420e-04 7.0673035e-05],HARQ
39.81072,9,0,[0.34201133 0.11657018 0.03980685 0.01361761 0.00465954],HARQ
15.848933,9,0,[0.46642265 0.21755    0.10147029 0.04732805 0.02207488],HARQ
63.095726,9,0,[0.29750133 0.08835109 0.02627744 0.00781861 0.00232628],HARQ
39.81072,9,0,[0.34201142 0.11692418 0.03998905 0.01367695 0.00467771],HARQ
39.81072,9,0,[0.34201142 0.11697185 0.04000571 0.01368241 0.00467954],HARQ
10.0,9,0,[0.56531394 0.3186244  0.17903997 0.10108346 0.05720348],HARQ
39.81072,9,0,[0.34201142 0.11697178 0.04000569 0.01368241 0.00467954],HARQ
251.1887,9,0,[0.14786246 0.0395217  0.00805803 0.00133467 0.00019063],HARQ
10.0,9,0,[0.56531394 0.31907058 0.17884286 0.10080224 0.05703262],HARQ
63.095726,9,0,[0.29750133 0.08836783 0.02628401 0.00782043 0.00232678],HARQ
158.48933,9,0,[0.19949923 0.04038474 0.00779665 0.00150204 0.00029331],HARQ
100.0,9,0,[0.2507612  0.116123   0.04128826 0.01197089 0.00300004],HARQ
100.0,9,0,[0.2507612  0.06287045 0.01576545 0.00395338 0.00099136],HARQ
63.095726,9,0,[0.2975014  0.08897118 0.02596209 0.0076141  0.00225495],HARQ
63.095726,9,0,[0.29750133 0.08819602 0.02620242 0.00779711 0.0023206 ],HARQ
251.1887,9,0,[0.14786246 0.08646992 0.03595205 0.01118541 0.00276444],HARQ
25.118862,9,0,[0.3946239  0.15523914 0.06075659 0.02391629 0.00944741],HARQ
158.48933,9,0,[0.1994992  0.03949613 0.00782682 0.00155973 0.00031149],HARQ
63.095726,9,0,[0.29750133 0.08850707 0.026331   0.00783351 0.00233048],HARQ
39.81072,9,0,[0.3420114  0.11657522 0.03981079 0.01361899 0.00465995],HARQ
251.1887,9,0,[1.4786246e-01 2.7266139e-02 4.1899038e-03 5.7534460e-04 7.4468226e-05],HARQ
100.0,9,0,[0.25076124 0.11392988 0.03986005 0.01140961 0.0028321 ],HARQ
15.848933,9,0,[0.46642265 0.21752247 0.10145745 0.04732222 0.02207219],HARQ
251.1887,9,0,[1.4786246e-01 2.2371577e-02 3.1763352e-03 4.4640031e-04 6.3548257e-05],HARQ
100.0,9,0,[0.2507612  0.07353839 0.01865642 0.00437582 0.00099431],HARQ
10.0,9,0,[0.56531405 0.31967482 0.17878959 0.10057407 0.0568701 ],HARQ
251.1887,9,0,[1.4786246e-01 2.1830773e-02 3.2275182e-03 4.7726094e-04 7.0571798e-05],HARQ
100.0,9,0,[0.2507612  0.06287736 0.01576722 0.00395381 0.00099146],HARQ
25.118862,9,0,[0.3946239 0.9508986 1.6308215 2.0779138 2.0816193],HARQ
251.1887,9,0,[1.4786246e-01 2.1834521e-02 3.2281654e-03 4.7735163e-04 7.0584640e-05],HARQ
251.1887,9,0,[1.4786246e-01 2.1863325e-02 3.2327662e-03 4.7800501e-04 7.0678994e-05],HARQ
158.48933,9,0,[0.1994992  0.03968136 0.00791152 0.00157862 0.00031499],HARQ
63.095726,9,0,[0.29750133 0.08850163 0.02632938 0.00783304 0.00233034],HARQ
158.48933,9,0,[0.1994992  0.03979873 0.00793982 0.00158399 0.000316  ],HARQ
100.0,10,0,[0.26406747 0.06971186 0.01840858 0.00486115 0.00128368],HARQ
63.095726,10,0,[0.30522022 0.10988172 0.0342802  0.00988937 0.00276252],HARQ
15.848933,10,0,[0.4585773  0.21025795 0.09641955 0.04421605 0.02027651],HARQ
39.81072,10,0,[0.34390938 0.11921435 0.04027339 0.013661   0.00467736],HARQ
158.48933,10,0,[0.21520165 0.04631177 0.00996638 0.00214478 0.00046156],HARQ
158.48933,10,0,[0.21520168 0.04599034 0.00984332 0.00211696 0.00045602],HARQ
100.0,10,0,[0.26406747 0.11955075 0.04212847 0.01228659 0.00314158],HARQ
39.81072,10,0,[0.34390938 0.11827001 0.04067419 0.01398824 0.00481069],HARQ
63.095726,10,0,[0.30522016 0.09901255 0.02959504 0.00861897 0.00251872],HARQ
63.095726,10,0,[0.30522022 0.09280077 0.02826568 0.00862889 0.00263527],HARQ
158.48933,10,0,[0.21520168 0.04688835 0.00978678 0.0020423  0.00043188],HARQ
15.848933,10,0,[0.4585773  0.21017924 0.09638155 0.04419963 0.0202692 ],HARQ
15.848933,10,0,[0.4585773  0.2102928  0.09643554 0.04422318 0.02027976],HARQ
10.0,10,0,[0.55246174 0.30514154 0.1685788  0.09313413 0.05145321],HARQ
39.81072,10,0,[0.34390932 0.12291028 0.04133225 0.0137299  0.00460146],HARQ
39.81072,10,0,[0.34390938 0.1181043  0.0401858  0.01375929 0.00473466],HARQ
63.095726,10,0,[0.30522022 0.12389663 0.04166789 0.01239219 0.00343563],HARQ
10.0,10,0,[0.55246174 0.30438444 0.167985   0.09282732 0.05130103],HARQ
100.0,10,0,[0.26406747 0.23502736 0.15170807 0.0746793  0.02971867],HARQ
39.81072,10,0,[0.34390938 0.11781389 0.04028855 0.01384235 0.00476576],HARQ
10.0,10,0,[0.55246174 0.30430755 0.16788775 0.09277314 0.05127553],HARQ
10.0,10,0,[0.55246174 0.3051013  0.1685557  0.09312215 0.05144678],HARQ
158.48933,10,0,[0.21520168 0.04646146 0.0097411  0.00205295 0.00043798],HARQ
63.095726,10,0,[0.30522022 0.09311122 0.02841896 0.00867427 0.00264759],HARQ
10.0,10,0,[0.55246186 0.314956   0.17055078 0.09164525 0.0497046 ],HARQ
251.1887,10,0,[1.6147928e-01 2.6074247e-02 4.2104521e-03 6.7990081e-04 1.0978991e-04],HARQ
15.848933,10,0,[0.4585774  0.20959395 0.09595709 0.04401344 0.02019347],HARQ
251.1887,10,0,[0.16147926 0.14701596 0.0938544  0.04407914 0.01616042],HARQ
15.848933,10,0,[0.4585773  0.21496016 0.09652492 0.04322039 0.01955414],HARQ
25.118862,10,0,[0.39149645 0.7106732  0.92746264 0.91016155 0.7109521 ],HARQ
63.095726,10,0,[0.30522022 0.09345265 0.02805718 0.00847278 0.00258016],HARQ
158.48933,10,0,[0.21520168 0.04601971 0.00986497 0.00212264 0.00045717],HARQ
100.0,10,0,[0.2640675  0.06942511 0.01812488 0.00476543 0.0012592 ],HARQ
251.1887,10,0,[1.6147928e-01 2.5917899e-02 4.1749626e-03 6.7426194e-04 1.0893738e-04],HARQ
251.1887,10,0,[1.6147928e-01 2.6075549e-02 4.2106626e-03 6.7993486e-04 1.0979543e-04],HARQ
25.118862,10,0,[0.3914965  0.15326954 0.06000448 0.02349154 0.00919686],HARQ
15.848933,10,0,[0.4585773  0.24353637 0.11346674 0.04937874 0.02095596],HARQ
158.48933,10,0,[0.21520168 0.04626442 0.00973358 0.00206275 0.00044184],HARQ
25.118862,10,0,[0.39149645 0.32834417 0.20913427 0.10687958 0.0464089 ],HARQ
63.095726,10,0,[0.30522022 0.0944828  0.02821832 0.00843633 0.00254984],HARQ
158.48933,10,0,[0.21520168 0.04631178 0.00996638 0.00214478 0.00046156],HARQ
63.095726,10,0,[0.30522022 0.09285675 0.02807815 0.00854321 0.00260998],HARQ
10.0,10,0,[0.55246174 0.30521417 0.16861919 0.09315564 0.05146493],HARQ
39.81072,10,0,[0.34390938 0.11820634 0.0406514  0.01398083 0.00480821],HARQ
10.0,10,0,[0.55246174 0.3052113  0.1686176  0.09315482 0.05146448],HARQ
63.095726,10,0,[0.30522022 0.09276712 0.02823141 0.00861714 0.00263213],HARQ
251.1887,10,0,[1.6147926e-01 2.6075544e-02 4.2106612e-03 6.7993475e-04 1.0979540e-04],HARQ
158.48933,10,0,[0.21520168 0.04624633 0.00995092 0.00214162 0.0004609 ],HARQ
15.848933,10,0,[0.4585773  0.23275377 0.10620605 0.04625466 0.01995333],HARQ
100.0,10,0,[0.2640675  0.06970075 0.0184055  0.00486038 0.00128348],HARQ
100.0,11,0,[0.2805389  0.0786965  0.02207745 0.0061936  0.00173755],HARQ
39.81072,11,0,[0.34743872 0.12071376 0.04194063 0.0145718  0.00506281],HARQ
63.095726,11,0,[0.31501377 0.09910449 0.03088771 0.00968704 0.00305335],HARQ
15.848933,11,0,[0.4525721  0.23603418 0.1082851  0.04651304 0.01951938],HARQ
39.81072,11,0,[0.34743872 0.12037924 0.04178177 0.01452026 0.00504665],HARQ
251.1887,11,0,[0.17866746 0.03192208 0.00570344 0.00101902 0.00018207],HARQ
63.095726,11,0,[0.31501377 0.10060022 0.03106298 0.00960622 0.00300168],HARQ
15.848933,11,0,[0.45257205 0.20438506 0.09168542 0.04136827 0.01873854],HARQ
158.48933,11,0,[ 0.23462784  1.3345888   5.2335763  14.741725   31.589935  ],HARQ
25.118862,11,0,[0.38997754 0.1522219  0.05862759 0.02271736 0.00885739],HARQ
100.0,11,0,[0.28053895 0.1382079  0.05287992 0.01669217 0.00460435],HARQ
251.1887,11,0,[1.7866743e-01 3.5107590e-02 6.1134729e-03 1.0082293e-03 1.6424178e-04],HARQ
251.1887,11,0,[0.17866746 0.03192198 0.00570342 0.00101902 0.00018207],HARQ
158.48933,11,0,[0.23462784 0.05468503 0.01275671 0.00299074 0.00070242],HARQ
25.118862,11,0,[0.3899776  0.15156214 0.05873749 0.02287645 0.00893119],HARQ
158.48933,11,0,[0.23462784 0.05504974 0.0129162  0.0030305  0.00071104],HARQ
10.0,11,0,[0.5418478 0.5943072 0.5006263 0.3419731 0.2003959],HARQ
158.48933,11,0,[0.23462784 0.05479386 0.01283169 0.00301126 0.00070687],HARQ
63.095726,11,0,[0.31501377 0.0992194  0.0312555  0.00984596 0.00310162],HARQ
15.848933,11,0,[0.45257196 0.20482141 0.09269651 0.04195187 0.01898625],HARQ
251.1887,11,0,[0.17866743 0.03178772 0.00567299 0.00101379 0.00018118],HARQ
158.48933,11,0,[0.23462784 0.05504992 0.01291624 0.00303051 0.00071104],HARQ
251.1887,11,0,[0.17866743 0.09436576 0.03611256 0.01057011 0.00251229],HARQ
39.81072,11,0,[0.34743878 0.12058163 0.04189022 0.01455551 0.0050574 ],HARQ
25.118862,11,0,[0.38997754 0.15208258 0.05930881 0.0231291  0.00901983],HARQ
158.48933,11,0,[0.23462784 0.1985165  0.12089734 0.05572531 0.02061683],HARQ
15.848933,11,0,[0.45257205 0.20412695 0.09221251 0.04174133 0.01890117],HARQ
63.095726,11,0,[0.31501377 0.09904611 0.03118936 0.00982675 0.003096  ],HARQ
10.0,11,0,[0.5418478  0.337995   0.18589845 0.09586564 0.0483311 ],HARQ
251.1887,11,0,[0.17866743 0.03173549 0.00565681 0.00101084 0.0001807 ],HARQ
25.118862,11,0,[0.38997754 0.18490987 0.07523809 0.0280131  0.01000829],HARQ
100.0,11,0,[0.28053895 0.0787347  0.02174203 0.00604397 0.00169326],HARQ
15.848933,11,0,[0.4525721  0.25333208 0.12096717 0.05252312 0.02176326],HARQ
100.0,11,0,[0.28053898 0.07870158 0.02207886 0.00619399 0.00173765],HARQ
15.848933,11,0,[0.45257205 0.20482159 0.09269658 0.04195189 0.01898625],HARQ
15.848933,11,0,[0.45257205 0.21192507 0.09388456 0.0411979  0.01824642],HARQ
63.095726,11,0,[0.31501377 0.09883984 0.03102277 0.00977111 0.00308084],HARQ
63.095726,11,0,[0.31501377 0.09915666 0.03123425 0.00983971 0.00309972],HARQ
63.095726,11,0,[0.3150138  0.09965508 0.03090472 0.00963646 0.00302926],HARQ
158.48933,11,0,[0.23462784 0.05505024 0.01291632 0.00303053 0.00071105],HARQ
39.81072,11,0,[0.34743878 0.12027866 0.04168418 0.01448441 0.00503605],HARQ
15.848933,11,0,[0.45257205 0.20482063 0.09269612 0.0419517  0.01898618],HARQ
25.118862,11,0,[0.38997754 0.15207466 0.05930572 0.02312792 0.00901938],HARQ
100.0,11,0,[0.28053895 0.10283232 0.03134518 0.00848662 0.00215092],HARQ
